"","s.Control","s.Control Depression","s.PMS","s.PMS Depression","s.RRMS","s.RRMS Depression","index","stat","p.value"
"3fc7cb9279bd3721977be21f414cbde3",0,0,1,0,1,0,17,0.116868348768104,0.48
"e8f395b9e879ba1c6a2201e282e3b6a5",1,0,1,0,1,0,27,0.0738716855153118,1
"27994345dd7ebea9eb18fcaef4286891",0,1,0,0,0,0,2,0.12522345426894,0.289
"67232c217a9016b7158e338394056d26",1,0,0,0,0,0,1,0.101273936708367,0.514
"ce050f3a51df4bc99c0c3efb8d1cc1e3",0,0,1,0,0,0,3,0.138826985653084,0.252
"8ef376b1cf76908373e4ce50352803ba",1,0,0,0,0,0,1,0.0506369683541833,1
"65c512ecfee4c396d7fe038e71cd41ed",1,1,1,0,1,1,59,0.24522421029516,0.596
"b6cd5964a5160f22af5ba199a70ce7fd",0,1,0,0,0,0,2,0.140329757476265,0.202
"13855bae3bc704c83ac970066c60aa37",0,1,1,1,1,1,62,0.203245444892575,0.321
"fad76b1ee345d55591648f030a1d4df4",0,0,1,0,0,0,3,0.0984570661610786,0.463
"73d9334042c377f5fd06be7c349faf84",0,0,0,0,1,1,21,0.170209787192702,0.54
"3a7495f68945aa7071868ee6f0255243",1,1,1,1,1,1,63,0.389476505912885,NA
"0503544b10a4cc3c5b5550c6b6604787",0,0,0,1,0,0,4,0.130303189721786,0.342
"c609695384087d22a21d15c2c5734744",1,0,1,0,0,0,8,0.119387708359232,0.696
"43c2f76728ecc6e820d037c05e0b5a09",1,0,0,0,0,0,1,0.0506369683541833,1
"229ea7704009bc3a9b7e276fe34060c5",1,0,0,0,0,0,1,0.0506369683541833,1
"2907b9d648425588a57734ad15382af0",0,0,1,0,0,0,3,0.111803398874989,0.236
"f0a93cf687da0eb66e5404cbad70657a",1,0,0,0,1,0,10,0.0553424532912486,1
"473e832f45ff4c4061d6d731ff99eb66",1,0,1,1,1,0,48,0.274457990896719,0.178
"6adac4aa858b8a3f9bdb40d447ec0557",1,0,0,0,0,0,1,0.0506369683541833,1
"965f1de2abee8ba1a0f89825931c4dfe",0,0,0,0,1,0,5,0.0616626415978207,0.559
"984cd95690a93ed7ee03b2223f01a76f",1,0,0,0,1,0,10,0.0677803858386852,0.983
"fb333c7ef6abf69d0dc41e92a80af9dd",0,1,1,1,0,1,53,0.245468684737213,0.056
"f3f03d38744dac245383e0fad6050097",0,0,0,0,1,0,5,0.101516893671678,0.598
"618f997d6fd59f76814ec1df2ba3a7c2",0,0,0,1,0,0,4,0.291102986619095,0.002
"689e50eed9da7769c3388b4622ccab69",0,0,1,0,0,0,3,0.0810234579952192,0.705
"06a6e5bcf8c2b8dc026c93190ef43175",1,1,1,1,1,1,63,0.772937840634192,NA
"d947ea02c54be4451a6d8e09cee453ac",1,1,1,1,0,1,58,0.303989070270717,0.403
"0097237a93edc01f8e83b322ae673482",1,0,0,0,1,1,31,0.12420857452678,0.77
"2502b49e441d0c45d0e07c39e7154e26",0,0,0,0,0,1,6,0.196581006334653,0.094
"17aedb93e4347733ffb1eed6e6622dd4",1,1,1,1,1,1,63,0.301687204227932,NA
"02c81b4c789526cf4738ec3d06782735",0,0,1,0,1,0,17,0.118572006124762,0.449
"353461820c34acc8fc8cdd04b6af690e",1,0,0,0,0,0,1,0.123001780893735,0.467
"1b89c5dc06fe1f52eb0a8c181dbe26a3",1,0,1,0,1,0,27,0.133174074965204,0.773
"9e69210dd2956afa13d31bdf975885eb",1,0,0,0,0,0,1,0.0506369683541833,1
"0f41fda004ca1e21cd111b8c9eff93e9",1,0,0,0,1,0,10,0.0677803858386852,0.982
"bd2ad7b1cc8e78c48e9d1e7308299a5a",1,1,1,1,1,1,63,0.226587489317156,NA
"6cf41c73ec1f34220c2a94f4728dedca",1,0,1,1,1,1,61,0.125758042121174,0.978
"e235543b061400d3ecd2f3cc70faf183",1,1,1,1,1,1,63,0.255625163153668,NA
"f0ada27a045a4e352ebfef543659ff4a",1,1,1,1,1,1,63,0.268970985235365,NA
"11759626fb676379109d307d67161d4e",0,0,1,0,0,1,18,0.153340472552209,0.408
"f92559c8305630cc5bf1438f0e9d334a",0,1,0,0,0,0,2,0.151223602917016,0.162
"8e6bf7711b9ad38c962b33c5982a4c1a",0,1,1,1,1,1,62,0.325765211753081,0.069
"83e0579994a5dfaa557b70ba21dbf076",0,0,1,0,0,0,3,0.0984500688983902,0.558
"02c8efad4fc55217c7524b55be0bf4f3",1,0,0,0,1,0,10,0.110684906582497,0.78
"d87b9e49883aa957659a0d4f3d779927",0,0,0,0,1,0,5,0.0872041440393895,0.51
"ff9c444e91c9ff22219d361413867a67",0,0,0,1,1,1,41,0.175247075235422,0.344
"05f8c43bb34deb40cbcc164e64410db6",1,1,1,1,1,1,63,0.740557045376143,NA
"d93e03d7ec5631cf3168b571278fc04c",0,0,0,1,0,1,20,0.197379454890181,0.096
"313999daf4c1ed6ae391e351da5a82ca",0,0,0,0,1,0,5,0.0834822045522131,0.665
"62433c617e45b21c7d4335f75210439a",1,0,1,0,0,1,28,0.112085092285269,0.6
"feb254416ab3fb63d2ced859479370a4",0,0,0,0,0,1,6,0.129099444873581,0.15
"3a5a1d8f483c1f16ef0c2108f4e50fcd",0,0,0,1,0,1,20,0.138349518688938,0.299
"357b422cf504811b4fee881bc5fbfcce",1,0,0,0,0,0,1,0.0506369683541833,1
"ec4d37207d8739ed7a72714166d5d51e",1,0,0,0,0,0,1,0.0506369683541833,1
"4082ab9bc193968180b1b322e6cc8a3d",0,1,0,0,0,1,15,0.216906832789998,0.062
"22e88a4436f3e51f983a5c218b6aa13a",0,0,0,0,1,0,5,0.0616626415978207,0.551
"0382c0e345d93defd8485dd31656af36",0,0,0,0,1,0,5,0.0616626415978207,0.56
"3f54bdd0c75bd1f9da3ffd880ad236b2",1,1,0,0,1,0,24,0.142649350539364,0.551
"6b2c3d73989b1d102c7c6ce717d9a00c",1,0,0,0,0,0,1,0.101273936708367,0.518
"5f66b12370f1b4c7dd7a447dfdbf4334",1,0,0,0,1,0,10,0.175008203701827,0.323
"6eecfe07cf79306df8b8cbff8ef9001c",1,0,0,0,1,0,10,0.0677803858386852,0.988
"f8ae42f7045aa345924e261f3a4270de",1,0,0,0,1,1,31,0.0990841652801125,0.88
"21cbf81c091924a22c7f870f43993675",1,1,0,1,1,1,60,0.322898014918641,0.294
"e65640c444642317d47e402b3bd8a92e",0,1,0,0,0,0,2,0.168694857239698,0.07
"4375894fb8bf24a48c0e426802fa0ffb",0,1,0,0,0,0,2,0.16171895940946,0.109
"14c39343300cbeb48e6b79e469a5215b",1,0,0,0,1,0,10,0.0875041018509136,0.903
"19f33c3fa493fd4715c4d3b9eff49d70",1,0,1,0,1,1,50,0.137533671218322,0.888
"28e5856432a181fa9acd7285c2b50f66",1,0,0,0,1,0,10,0.0677803858386852,0.976
"b8387b29818d83327f478389f122f170",0,1,1,0,0,0,12,0.217244248373126,0.47
"495a243c761c5f506a5ec55bef03da6f",0,1,1,0,0,0,12,0.11779214766222,0.522
"c6c5d1fb9ecb7aab58721e9f211bc1a0",1,0,0,0,0,0,1,0.0716114874039433,0.711
"02a857fb124d0cb5026db1d541d4664a",1,1,1,0,1,0,43,0.204124145231932,0.404
"b5e71f9ad4a43092d674723c467d4f2f",0,0,0,0,0,1,6,0.112280399927303,0.376
"c3226c4e94e92bb0b269242592c30308",1,1,1,1,1,1,63,0.354994371082956,NA
"ff883d4fd395631efb66cf0baf5c495b",0,1,1,0,1,1,54,0.240948696258975,0.225
"34039908fa83c1d12b0a9e0b3ae8523e",1,0,0,0,1,0,10,0.0677803858386852,1
"a9d0bb3ead9a7cbb56ce8df73c4a85a4",1,0,1,0,0,0,8,0.0860837782113849,0.948
"7d7218e5a24c3b3154e23a234448a85e",1,1,1,0,1,0,43,0.241006655676797,0.287
"648cb2277535b7fc489a3d52588dfe61",1,0,0,0,1,0,10,0.0677803858386852,0.986
"861bf748216708dfa4cc1a7f3b77e452",0,1,0,1,0,1,36,0.155470814305514,0.498
"f1767e229fc331132c66ba7f47cc3ea3",1,1,1,0,1,1,59,0.413429040861423,0.053
"790276c362fa97396ef3bce2011f8e0b",1,0,0,0,1,0,10,0.0782660480194832,0.946
"df8cc3c761439a0bfa91d39bd6de8384",1,0,0,0,1,0,10,0.110684906582497,0.752
"1832f235a8f42bbc5dec8a1789535439",1,0,0,0,1,0,10,0.0677803858386852,1
"95af2f1d81f46514b46a751483c47eb3",1,0,1,0,1,0,27,0.12250233174271,0.837
"afe28dd4c09df984a06d5d10ddbc1482",0,0,0,1,0,0,4,0.192100501910628,0.126
"628c56fc62dba8d05b01cb118cb2d25c",1,1,1,1,1,1,63,0.50551220601657,NA
"5933127834c9ac0697df9dc6eb9d14cd",1,1,0,0,0,0,7,0.114121970523484,0.678
"37b101f099bef17c17e8bb6d330730cf",1,0,0,0,1,0,10,0.0553424532912486,1
"c4b9d5da80b750696b3dc0335e76acc1",0,1,0,1,0,0,13,0.218292327026581,0.069
"11568b951b4e357349d01cef3c21bc80",1,0,0,0,1,0,10,0.0553424532912486,1
"ed2b7acb6946195f7ca3d8749ba5925a",0,0,0,0,0,1,6,0.155130968123367,0.191
"4f704f0ff7da8ad0b9143b7a5cb5384e",1,1,0,0,1,1,47,0.356399281987686,0.058
"30bdabe36a568768ae01926202f85e1d",1,1,0,0,1,1,47,0.185153967954472,0.579
"97b8d531d3c811573a013ea512a5026c",1,1,0,0,1,0,24,0.164469825016864,0.53
"64810e7b33dacc12f09e6f5b36c4b144",1,0,0,0,0,0,1,0.0506369683541833,1
"04839cce1eaee41703b54b0a6545a45f",0,0,0,0,0,1,6,0.128751777312107,0.171
"e60b08c50ed626c19e8825776d710b82",0,0,0,0,1,0,5,0.0616626415978207,0.545
"096f87634265197408e460d41d6018d6",0,0,1,0,0,1,18,0.119522860933439,0.233
"132ba4efb4ece061bff1e1631403e871",0,0,0,0,1,0,5,0.0616626415978207,0.545
"eade2f2d18b387c4a67830a1a0a3d934",1,1,1,0,1,1,59,0.120385853085769,0.989
"f97c81d91ce012dba9890b413b643955",1,0,0,0,1,0,10,0.0553424532912486,1
"4770effa1849cc19795df25010628beb",0,0,1,1,0,0,16,0.135052472821879,0.148
"8b2da06b1f5a97be9eaab4d65f1a9610",0,1,0,0,0,0,2,0.147969163318698,0.163
"f030363755561236cc560dd338e82259",1,0,0,0,0,0,1,0.0506369683541833,1
"0143284df8aa3bf5045f384624a95109",0,1,1,0,0,1,34,0.141274486579031,0.432
"780621d5b039a75edcc3185c4a77bfeb",1,0,0,0,0,0,1,0.0877058019307029,0.507
"b3a8a3f44e3c3faed5254a43e3e93e32",0,0,0,0,0,1,6,0.129099444873581,0.153
"fc00382a131624bd8372075eb478585f",1,0,1,0,1,1,50,0.162732034358036,0.759
"8fed272f189ebb14c7c94b644fb3bd72",1,0,0,0,0,0,1,0.0506369683541833,1
"651c7b292093894f952d96c8a6186835",1,0,0,0,0,0,1,0.0716114874039433,0.691
"9951f6cbd7a4e81dcea1cde842269a85",0,0,1,0,0,1,18,0.119522860933439,0.234
"090d634cd605559c3db546d82544fa20",0,0,0,0,1,0,5,0.0616626415978207,0.545
"e5dec28ef2be01c79d978f18bddf9647",1,0,0,0,0,0,1,0.0506369683541833,1
"3d505e8dc3d9250e8243fbaf9d17f50f",NA,NA,NA,NA,NA,NA,NA,NA,NA
"b27049b35bbb279f683ee183ad0e3243",1,1,0,1,1,1,60,0.151629825927588,0.937
"19915a114a3c38a313f40c6cf0775a21",1,0,0,0,0,0,1,0.0506369683541833,1
"3929d29a31d4b66f7fdc71b92a3d41d0",1,1,1,0,1,1,59,0.433971330566232,0.394
"7a9a100a642eed2dceb33632ccffb448",0,0,1,0,0,1,18,0.119522860933439,0.185
"3194cb1339a3140ecf246bde18e8d644",0,1,0,0,0,1,15,0.109325236029697,0.746
"417722ce71e0efc1b27c52eec947a2c8",1,0,1,0,0,0,8,0.0920373356237212,0.668
"9c80307817efe9c9eac5888551cb99bc",0,0,0,0,1,0,5,0.0610755532201051,0.858
"efb00403057bc7d4bd389578d4fd9b59",0,1,0,0,1,0,14,0.300478745594351,0.113
"98b0738873cc9887bafbf94af4861ead",0,0,1,1,0,1,39,0.147332193114931,0.269
"d00219207053a12e433e65e3bcc0d1bd",0,0,0,0,1,0,5,0.0616626415978207,0.547
"1b4edb753532bc80cc87a0df76769110",1,0,0,0,0,0,1,0.0506369683541833,1
"9132071c6a76ae971f847adc316f0af8",1,1,1,1,1,1,63,0.89664225189759,NA
"9c554dd0e02c4d0523c1ad80fdfe8b60",0,1,0,0,0,0,2,0.140677185070659,0.527
"30381ba97a5abf0f2d9ff3fb26ce2d97",0,1,0,0,0,0,2,0.160488831394056,0.191
"c00c841717ec3b1162263407fc3623e1",1,0,0,0,0,0,1,0.0716114874039433,0.635
"f838a3e9e32751059c608237210abc5f",1,0,1,0,0,1,28,0.117705080017624,0.772
"0aa1e341a3239d96c889e83c53654398",0,0,0,0,1,0,5,0.0616626415978207,0.575
"ad3a541566e62e4aee929f704cce8bd4",0,1,0,0,0,0,2,0.103741783515261,0.682
"95fcf4c53acf9c1fd5ef5907abb07090",0,0,0,0,1,0,5,0.0872041440393895,0.498
"b25515aa021878dc9df04b629e2fe071",0,1,0,0,0,0,2,0.1299454314954,0.276
"9ef948eb3a45bb387b6ffebc73a1e40d",1,0,1,0,1,1,50,0.146415773790354,0.83
"8a7f474dbea3e9455065dad36b354f73",1,0,1,0,1,1,50,0.137533671218322,0.894
"f1f5e1e2c01c7e876bdf5b48399a537d",1,0,0,0,0,0,1,0.0506369683541833,1
"9aeb7ae666fd8b9ca25fb9a2da23e637",0,0,0,0,1,0,5,0.148312968574336,0.198
"265f63913fa0c782699945b493eeaeca",1,1,1,1,1,1,63,0.544410443006998,NA
"abc0901f51a22a2d98e20d94ba245395",1,0,0,0,0,0,1,0.0506369683541833,1
"d7dc354f748867bb763fc775b82e7b0f",1,1,1,1,1,0,57,0.209558297497828,0.536
"8c43205ffddc505f025b473f11528021",0,0,0,0,1,0,5,0.0613158402366749,0.864
"5adf58d0f7daab0ea62f2286016b373f",1,0,0,0,1,0,10,0.151451265822492,0.533
"5de9f199f15389da1de6f7bdbec93228",0,0,0,0,1,1,21,0.0786348287194105,0.841
"fdc2e980adb7a4df04e93452d33f371c",0,0,0,0,1,0,5,0.0616626415978207,0.563
"d7ee879323d6b60d3dd6bbdf695c1052",1,1,0,1,1,0,45,0.112037053045991,0.834
"b91dbb95ef9682661b2fd9aba3428340",1,0,0,0,0,0,1,0.0506369683541833,1
"a123361e650f3801732aa2a18077bb7a",0,0,1,0,0,0,3,0.111803398874989,0.252
"050bd7652f74266e3609a7b2037a86ec",0,0,0,0,0,1,6,0.12394731076947,0.236
"b7357835a46526af0778d3fd415a2b43",0,0,0,0,1,0,5,0.0616626415978207,0.545
"585892eb968f3a180dd56efc33eec295",1,1,1,1,1,1,63,0.3679074512004,NA
"39c71ee1ba78815d54321a0623a02d9d",0,0,0,0,1,0,5,0.0872041440393895,0.4
"b4d77d36276b6f2029832939783b87d2",0,0,1,0,0,0,3,0.102063484371477,0.413
"df2a67a300d909dcfda4a6ce7e215089",1,0,1,1,1,1,61,0.298006352093505,0.227
"3f8302505fb7e3047cdadb0330466af2",0,0,0,0,0,1,6,0.0867470173217213,0.612
"4e3755495095ceb4f23b0399524d5533",0,0,0,1,0,1,20,0.123849125219487,0.323
"f1e490e42a004cb24513c8282cf7c13a",1,0,1,0,0,0,8,0.103142124625879,0.572
"9e59699ed7280f50598f81c7783ea17f",0,0,1,0,0,0,3,0.111803398874989,0.244
"739d47bd8c914e076b37f00c0cc412aa",0,1,0,0,0,0,2,0.169030850945703,0.074
"42df52e7cdae157a30b0fa54659d1161",1,0,1,0,1,1,50,0.334831516316864,0.151
"d44a1974152eabad541026a8bca89a9d",0,0,1,0,0,1,18,0.116662490501874,0.276
"37288ac38b97e227bffacf2290349a64",0,0,1,0,0,1,18,0.217691568435098,0.036
"03653853ef40b4392d87274098a2f7a7",1,1,1,0,1,1,59,0.35854873253685,0.306
"e35bb902deab7ab1c294a97377e38db5",1,0,0,0,0,0,1,0.0506369683541833,1
"16b91771de040168341886d8dd4f6b50",1,0,0,0,0,0,1,0.0506369683541833,1
"27c68664f13011b797abbb113acb04b2",1,1,1,1,1,1,63,0.253332514482085,NA
"eb89975107e7b6e65a2305e370d45625",0,0,0,0,1,0,5,0.0616626415978207,0.544
"c9a530d596d087a5a27a7be45cea6076",0,0,0,0,0,1,6,0.176320083047554,0.092
"379b178748258ffa35fff1a12c19a742",0,0,0,0,0,1,6,0.213520886047204,0.071
"98de8e57bb13b64638ae31c6294c222d",0,0,0,0,1,0,5,0.0616626415978207,0.565
"d3b46e50ba233f2ef49da2c521f36ea1",1,0,0,0,1,0,10,0.0782660480194832,0.91
"232ca1baae5dda3e2254a25cb66ca3cc",1,0,0,0,0,0,1,0.0506369683541833,1
"52e269a34fe22b54ab32ffaae081a4d1",1,0,1,0,0,0,8,0.101335146944534,0.667
"19e1ddda5e8e5ff9719d15983abc639a",0,0,0,0,1,0,5,0.0865923849579335,0.509
"731e18fdc1e2b0c0653d6995ef6d346a",0,0,0,0,1,0,5,0.0616626415978207,0.546
"a467c7907eed85515c118e92d5d52cdd",1,0,0,0,1,0,10,0.0782660480194832,0.938
"d725bfff65f8b7718e6d526fec391489",1,0,0,0,0,0,1,0.0506369683541833,1
"c205f79dedc9a88c6ce3bb0bead277dc",0,0,0,0,1,0,5,0.0604437151989991,0.871
"6ca362873039c74b8ccb562cb8c44311",1,0,0,0,0,0,1,0.0506369683541833,1
"fc3c9f86dc3321b88cc05450fa4d662a",1,0,0,0,0,0,1,0.0506369683541833,1
"7048d2ba40935f15a2fe7a83f3aed256",0,0,0,1,0,0,4,0.145830085776251,0.149
"77c171370b2dc8189116a842093514c2",1,1,1,1,1,1,63,0.396895772685638,NA
"8c79c36e0bf891a65359d260d0e7e4d2",0,0,1,0,1,0,17,0.127638568523141,0.667
"03debcee218499e603bfb426c0c6029f",1,0,0,0,0,0,1,0.0506369683541833,1
"d40f3ba35654b31a932189f88777d127",1,0,0,0,0,0,1,0.0506369683541833,1
"20b5a6fd3b00a77741bee1ae1f2050af",1,0,0,0,1,0,10,0.0553424532912486,1
"706302dda71e4fe218407256946e89d9",0,0,1,0,0,1,18,0.432841254176864,0.006
"fdcf9831ceeeeee3d6c15576f67019cb",1,0,0,0,0,0,1,0.0924747783569028,0.74
"93b811ef441a41ba7c5f6444c2218e69",1,0,0,0,1,0,10,0.0958559409159499,0.864
"e93b9792376b80ea87c1f45ef3b0faa4",0,0,0,0,1,0,5,0.0598537614621905,0.861
"2a923909c0c3c96a097461bae128d8ac",1,0,0,0,0,0,1,0.0506369683541833,1
"e16cabd8fcbaaa900f3fed24fe7e4d71",1,0,0,0,0,0,1,0.0506369683541833,1
"06553bfe60229f2934b28333cd3ded0b",0,1,0,0,1,1,37,0.125255884898221,0.517
"f638dd156044eef886180f8e69983e2a",0,0,0,0,1,0,5,0.0775547995837735,0.72
"03c7d7339dc3e6631a7f9d259b472d0a",0,1,1,0,0,1,34,0.170485841325134,0.126
"48fbe0360f0a5e2e42941bfcd8f17586",0,0,1,0,0,0,3,0.107248182775415,0.415
"8231ee78eb589bebf8074178a0c0832a",0,1,1,1,1,0,52,0.247423908890157,0.358
"7e7a37b361424dfc705c0b0a11e7182a",1,0,0,0,1,0,10,0.0875041018509136,0.932
"534ca4a29123bcefcd3d19b774098ba3",1,0,0,0,1,0,10,0.0553424532912486,1
"b23cf8c02b349ac079af0af8743bac3f",1,0,0,0,1,0,10,0.0553424532912486,1
"7d45b0c35e0ed1c3689f13594899203b",1,1,1,0,1,1,59,0.342021900333839,0.268
"793b25a95456e243a0be1d5dabb8b5b3",1,1,1,1,1,1,63,0.393944833813926,NA
"a399264e72e2e9a0819b76171ea7354e",0,0,0,0,0,1,6,0.129099444873581,0.156
"b8fc48aa47e40968c1a29c4205eb194e",1,0,1,1,1,1,61,0.263330715438649,0.378
"d930fec83f839e9614088f3a965942b3",1,0,1,0,1,0,27,0.0825910552123619,0.992
"02da0c08480e37ee455ae61c9a1395fe",0,1,1,1,0,1,53,0.341282191688471,0.22
"9ae5046c5aa6b433cb565cc86d50a442",0,0,0,0,0,1,6,0.0749204222449547,0.48
"a0f996c01a5071fafa15a9f42f744743",1,0,1,0,1,1,50,0.112295772312198,0.996
"63c3276a99a0c342df65e63c15afd2ce",1,0,0,0,1,0,10,0.0553424532912486,1
"866b5fb871449897eeed2ab90db35be4",0,1,0,0,0,0,2,0.162605597751351,0.085
"a7f8ae3a31fbc31b8f8a689a76e67cd9",1,0,0,0,0,0,1,0.0506369683541833,1
"fa7c8091c9cf17fd3f649d0b16e8ca8e",0,0,0,1,0,1,20,0.216943742025197,0.08
"eae0853d3214ef3789f59565979d12d3",1,0,0,0,1,0,10,0.0553424532912486,1
"5e2331a2bfa67a4c2d96e65c0a025b33",1,0,0,0,0,0,1,0.11322770341446,0.384
"0a075b3d9c5ec4fe7c1ab9ef4890324e",0,0,0,0,1,0,5,0.0872041440393895,0.373
"ba8d04d8bf23d4a452bb254da6592629",0,1,0,0,1,1,37,0.107225482427071,0.599
"ee5a0f8ad74c2e86b4a4b640b06caa3e",1,0,0,0,1,0,10,0.0553424532912486,1
"aa0c7e0ee18e53e8a9c83084029a15a8",0,0,1,0,0,0,3,0.111803398874989,0.237
"0fc08cf8a704e0c68adc8a63b50f56fb",0,1,1,0,1,1,54,0.20806166512005,0.771
"0509b6540da59eb99bdd7074f190d6cb",0,0,0,1,0,0,4,0.115846167725379,0.602
"bf05d44f0a8f409a5aade867bc772f91",0,0,1,0,0,0,3,0.111803398874989,0.251
"f710be30a82bb92658c8350b9c9676f1",1,0,0,0,0,0,1,0.0506369683541833,1
"21590ff35ff73702155fc99b447a7e64",0,1,1,0,0,1,34,0.129635014346732,0.387
"f421e490e9b241b74df267d8a6493b99",1,1,1,0,1,1,59,0.3601660745586,0.164
"672e13b72b0a21aacfab34333bd15727",0,1,0,0,0,0,2,0.169030850945703,0.063
"6cf564351682441fa5f210692e6aaaa9",0,1,0,0,0,0,2,0.148494435771702,0.341
"66b585e9b77d4a62bf0e3ae7848a8860",0,0,0,1,0,0,4,0.185695338177052,0.032
"b4ab833b280a1161ee97c0bc181dc072",1,0,0,0,1,0,10,0.0553424532912486,1
"7d8b00e5e7cd2d6c5104aeb19cf13020",1,0,1,0,1,1,50,0.117776799613134,0.977
"a63c0e6972a5ddbf7bf686248a78b84b",1,1,0,0,1,0,24,0.157191928309253,0.468
"10d5c811678603d67bf27bae93f27a3c",1,0,0,0,1,0,10,0.0875041018509136,0.927
"2f845013daaa354fe07188d2a5542b26",1,0,0,0,0,0,1,0.0506369683541833,1
"2c0e3f36b712a5b96920a67cbdbdeb9c",0,0,0,0,1,0,5,0.0616626415978207,0.55
"b4c1dcf7990f62165af047b06ced6714",0,0,0,0,1,1,21,0.111282976814931,0.342
"09b33fa22d5543d47b2dec9f39faa608",1,0,1,0,1,0,27,0.0825910552123619,0.993
"2af3eb76da2573c90ceb59d8700f8550",0,0,0,1,0,0,4,0.185695338177052,0.045
"956190778bc2ba834211d13d342a6c53",0,0,0,0,1,0,5,0.117320196355118,0.544
"41f42ea9faa70af91b8e8abc3813bb59",1,0,0,0,0,1,11,0.101974128413683,0.749
"3b73a86502a1682a8526d3908b5ad316",1,0,0,0,0,0,1,0.0506369683541833,1
"4299a0fdbd66be2c01c10f76229e0ef2",1,0,1,0,0,1,28,0.121873700890704,0.683
"8b41861a5713563f3e825cd36eec6a37",0,0,0,0,0,1,6,0.143447214496863,0.386
"336fbf00b88761288eede1b7e726e528",0,0,0,0,0,1,6,0.0716098713940257,0.678
"fb1ebea4e4fa39e83ba467f3ace926f8",0,0,0,0,1,0,5,0.0768873770108117,0.741
"3536193facfe30afb98e2a1b97c556a5",1,0,0,0,1,0,10,0.0553424532912486,1
"c33c757bc519091226e87552f83b1657",0,0,0,0,1,0,5,0.0819468031392068,0.694
"7287e37d3e00340b673168ddf2e8ee39",0,0,0,1,0,0,4,0.167607214144052,0.093
"1bffe86351ab482ee6bae68691317ed1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60b8e730eb35e5ee6c2ea86853b5cca8",0,0,0,1,0,0,4,0.15897246155069,0.109
"1df452d7c25747d16312599d32729c4b",0,0,1,0,0,0,3,0.111803398874989,0.236
"0ea166515a83168dd3aa6206204847e4",1,0,0,0,0,0,1,0.0506369683541833,1
"4b29b9e28a61f2a6d365ac7869d938c9",0,0,1,0,0,0,3,0.111338612682078,0.214
"11b7d2a8a145a855b8047de2c5ae82c3",1,0,0,0,0,0,1,0.0716114874039433,0.704
"e159757456267ee4a7f8a07f02e397dd",0,0,0,0,1,0,5,0.0616626415978207,0.56
"146186d70923699099598aee4ff8f856",0,0,1,0,0,0,3,0.106433242313636,0.325
"fe06af776a0dc53d3d3394b4e83a3b0f",1,0,0,0,1,0,10,0.0553424532912486,1
"7d878719538babfff21fd933656f51c8",0,0,0,1,0,0,4,0.108111589415442,0.391
"8f11783ddaa29636739009d9eaf2b9b4",0,0,0,0,1,0,5,0.0616626415978207,0.545
"27996b5da26d739390e938750ace200b",1,0,0,0,0,0,1,0.0506369683541833,1
"569602b3ed4d275923e69d6873869c09",0,0,1,0,0,0,3,0.111803398874989,0.222
"d6dea0c15e214ad1ae7a692d139b0b75",0,0,0,0,1,0,5,0.0751652320170643,0.736
"28a0f5c8287788fe2315995758cdf49d",0,0,1,0,0,0,3,0.107645546280949,0.403
"af3458f698ef4e8cee35037958ae466a",1,0,0,0,0,0,1,0.0506369683541833,1
"0e9dee6db0eb75db477417e5c509801c",1,0,0,0,0,0,1,0.0506369683541833,1
"3f546b0e9fdcc627f422d1d71379da3c",0,0,1,0,1,1,40,0.116255389413122,0.866
"30e38b35f682798d51bdbf292da75e5d",1,0,0,0,0,0,1,0.0506369683541833,1
"6df9c0a4ccb6b679817784b9b718198a",1,0,0,1,0,0,9,0.143171385057527,0.365
"79488d0a759e6e54f03cf90e0c16d692",1,0,0,0,0,0,1,0.0506369683541833,1
"fd691a2b16b6240f102157dbddf6061d",1,0,1,0,0,0,8,0.107519596575294,0.67
"60d01d1e6d95c1b734d8f61b2d8ab797",1,0,0,0,1,0,10,0.0553424532912486,1
"7c19adfa73420da296f3d53a44096e6b",0,0,1,0,0,0,3,0.111803398874989,0.236
"6d9808ed124b62b8a55c7d658677359c",0,0,0,0,1,0,5,0.0757831987707204,0.755
"b9d587fb74ee549f215a09e724c36d16",0,0,1,1,0,0,16,0.136844021375579,0.458
"9b446e23c05af11a0246aeb73a6c399b",0,0,0,0,0,1,6,0.127426064284878,0.189
"71d0a736587411293428eb17f32640b0",1,0,1,0,1,0,27,0.0825910552123619,0.995
"ff1c79fd549fafcabbd097a41ebda725",1,0,0,0,1,0,10,0.0677803858386852,0.989
"0ddca73d8f1f1527fb3645dc0f598085",1,0,0,0,0,0,1,0.0506369683541833,1
"c27026ad6b59dc89ce304ddf58181ece",0,0,0,0,1,0,5,0.0579560013758984,0.859
"bc05cdbb984f6eac84f52f3c4ff398b2",1,0,0,0,1,1,31,0.135028956429107,0.695
"e70efae8a895f69bdfb9a1c045d7896b",1,0,0,0,1,0,10,0.110684906582497,0.717
"7868963fd3690540c4740cb8e4d0d25a",0,0,0,0,1,0,5,0.0616626415978207,0.552
"8aea4871e2814fccf066d491e009d29e",1,0,0,0,1,0,10,0.0553424532912486,1
"dffec194a073445bdac8594561ca1a9b",1,0,0,0,0,0,1,0.0506369683541833,1
"7ce93aeb849ea7d484308db6a778bfeb",1,0,0,0,0,0,1,0.0506369683541833,1
